Date,Open,High,Low,Close,Volume
2015-06-26,0.01809130294228789,0.01591216017194065,0.018589325497489265,0.017495885329830943,0.05197340895355865
2015-06-29,0.01709933131381087,0.015471627267921825,0.017800820337955044,0.01677716899697216,0.046004701913306814
2015-06-30,0.01750669762623378,0.016164490399553574,0.018291777585342697,0.01766174544095543,0.03949640383325474
2015-07-01,0.018408616415621665,0.016401488726007163,0.018864556784167204,0.01778790781965086,0.023131022666144235
2015-07-02,0.01970789882707271,0.01777187909958345,0.019676864074088706,0.019328827136437063,0.10718602442604117
2015-07-06,0.01951922175110455,0.01766592784505782,0.020121698309159355,0.019286302542595758,0.056680303100739154
2015-07-07,0.018964632684944374,0.016761162204374805,0.01781123589823003,0.017607876899667856,0.08960697848941074
2015-07-08,0.016723412543851762,0.01475367230741563,0.016850156780465784,0.015776350551645474,0.09153290343146696
2015-07-09,0.016689106505655547,0.015053402200319269,0.01721911534023531,0.016195958990255083,0.043600616295981456
2015-07-10,0.017137923050902018,0.01506037015852045,0.017372352195756207,0.01637031996439258,0.03159347045033438
2015-07-13,0.0171422128392043,0.014997634603542524,0.01710902197427192,0.01679701380743144,0.03739448919821753
2015-07-14,0.017120772076507584,0.015477207218421801,0.017772553179889596,0.017291751056371645,0.019916720349057292
2015-07-15,0.017783992159313873,0.015686317757959138,0.01800613073838978,0.016935939647912138,0.021809439688664275
2015-07-16,0.017423797160586667,0.01564589003939748,0.018166807887887246,0.01743776635703686,0.015075343511957339
2015-07-17,0.018607300271356916,0.01680856186966552,0.018924066366596517,0.018569001668320727,0.07132729434110123
2015-07-20,0.018964632684944374,0.01835739898046048,0.019562305680447156,0.01964636843831702,0.0709022626297509
2015-07-21,0.01825710387358212,0.016524167866449092,0.018671151705387207,0.017450521707311623,0.08966674857381937
2015-07-22,0.01700213428009438,0.015958167841002284,0.017824626724803425,0.01760645738532885,0.03979691453542042
2015-07-23,0.018199933958934003,0.0160222953922093,0.01848072189290562,0.017511479708783716,0.025222975620446685
2015-07-24,0.017875468112158205,0.016188190232198932,0.018279876520149053,0.017257731381298602,0.03533906240660925
2015-07-27,0.017167939300795958,0.015259728747398435,0.01632647160379561,0.015499918385023077,0.06618208624159068
2015-07-28,0.016213132206247552,0.015394951808013646,0.016482683725614924,0.01717409359644448,0.05292640974385199
2015-07-29,0.017430941355214016,0.015742081366208006,0.017994229673196128,0.017032332783041025,0.03456869242978676
2015-07-30,0.017205103834724574,0.015609642298050966,0.018010595766067932,0.01745335668023438,0.02202527610458437
2015-07-31,0.017906915654622012,0.015947011928530208,0.01845840526743699,0.017362633490950997,0.02514660273481342
2015-08-03,0.017719669871223725,0.015577578522447455,0.017260773324874152,0.016489396938658744,0.030640469660041043
2015-08-04,0.016822036780730784,0.01557897450720442,0.017449717632437075,0.017381062842826527,0.0273033066138919
2015-08-05,0.017332317118334994,0.01617564631202565,0.01775619134347888,0.017926833660131557,0.09142000438313952
2015-08-06,0.015325505895521702,0.013945097993543133,0.014143954156620151,0.014524618751756431,0.23104126128160346
2015-08-07,0.014473612826154593,0.012373957034859773,0.014481672420256355,0.014011452150940698,0.07247786846596758
2015-08-10,0.013697476027807257,0.012268005780334143,0.014133540724575708,0.013817242310588673,0.057742882379115
2015-08-11,0.013554541017668606,0.011756373378379238,0.013894012633478708,0.013282811384974655,0.059054503675860195
2015-08-12,0.013247230234694582,0.011821896914343218,0.013641097972269398,0.01339621841339532,0.05014045969836031
2015-08-13,0.013941895815261007,0.012757330345872772,0.01459027602484,0.014011452150940698,0.06609907223546757
2015-08-14,0.014996758439258302,0.012959476915736803,0.014984528604607108,0.01410217534022408,0.06071312351819999
2015-08-17,0.01618597445208602,0.01416676043030951,0.016284813619156766,0.015780600983151982,0.10739854028171633
2015-08-18,0.01616024799049437,0.014774584159074934,0.016738573653122642,0.016592879533972142,0.057893967870259064
2015-08-19,0.016867776801856617,0.014732760455756319,0.016955785118751013,0.015817459686903033,0.04808669318687449
2015-08-20,0.01568570498365624,0.013883758423322165,0.015003869963777321,0.01396466901408238,0.06969523898072083
2015-08-21,0.01339016320012957,0.012383712974047008,0.013309332369460556,0.012347203400504193,0.09766099736347517
2015-08-24,0.008643287526252742,0.010655043112596102,0.008026363975133437,0.010660270810930399,0.1473266169468113
2015-08-25,0.012606880162451213,0.010585337605153053,0.01161479477514379,0.010824711407715883,0.060090518472276644
2015-08-26,0.012236676339253252,0.010181050448216801,0.011077720900130764,0.011506571064701238,0.07064491921076924
2015-08-27,0.012675488149436302,0.012516156030731924,0.013353963492167272,0.014079495556842049,0.11535626290867797
2015-08-28,0.014227765835538315,0.013450193477504528,0.014954775941622988,0.014857750376833907,0.07978808184516892
2015-08-31,0.01476519983789671,0.013938130035341952,0.015540941710559805,0.014939972703104279,0.06628170304893842
2015-09-01,0.01401050380224609,0.012690414813679711,0.014270413615455346,0.013461426846373907,0.07881017685303865
2015-09-02,0.01471945981677087,0.012952504969007746,0.014688468325609747,0.014745762862752247,0.06510290416199022
2015-09-03,0.01568570498365624,0.0135380208613569,0.015465066035258688,0.014445231398408816,0.05789064731001414
2015-09-04,0.01408911856899827,0.012424144681136541,0.0144534052621909,0.013929233880425586,0.04949627101084496
2015-09-08,0.014683726575412129,0.013130947717698536,0.01532373450139252,0.014813806268653598,0.04034812753607789
2015-09-09,0.015684273691086367,0.013840542723774461,0.015956023282646333,0.014918708378306,0.044541995125417566
2015-09-10,0.014995327146688428,0.013348426188721903,0.0155141643138741,0.014857750376833907,0.03322220525046986
2015-09-11,0.015053928353906426,0.013281510656528842,0.015424897811999589,0.01510724827281252,0.027275081851810042
2015-09-14,0.01554848492027873,0.013840542723774461,0.016159843921701316,0.015525437197083117,0.03624225479322872
2015-09-15,0.015784329220535263,0.013889334385294265,0.016134552029934277,0.015579305738370693,0.03694953412539764
2015-09-16,0.01582577945335882,0.015043642272604157,0.016637410342515566,0.016809773213461457,0.061581450022247755
2015-09-17,0.01738663262665805,0.015408895701471775,0.017799334833036386,0.016784254401401418,0.04777954136421897
2015-09-18,0.016529018476418793,0.015174685356004233,0.017324747934981625,0.016578704669358374,0.050723218021344565
2015-09-21,0.01738949112239046,0.016255109752919876,0.01707182901731123,0.0170862013243286,0.08985768078790253
2015-09-22,0.016681962311028205,0.015011578497000647,0.017082244577586215,0.016624068291877694,0.04908452154047431
2015-09-23,0.01709933131381087,0.014932115056106421,0.01733664900017527,0.016641078129414212,0.031425782157965695
2015-09-24,0.016753428793745695,0.015123105713498383,0.017132828361120293,0.01693310061923413,0.045494995915710906
2015-09-25,0.017765409892349565,0.01560546232083583,0.017123902562225058,0.016052778662512625,0.05089422687395817
2015-09-28,0.016441832311876736,0.01461286530777256,0.01570459412635569,0.01485066497240465,0.0696172058149651
2015-09-29,0.015457004878027057,0.01390745825596753,0.015533505673044321,0.014598332103503288,0.049728710227989664
2015-09-30,0.015677125407051684,0.013582636534189445,0.015069330078803459,0.014846410485142895,0.07009038564986685
2015-10-01,0.015035350176349459,0.013038940356631029,0.014294217874073176,0.013638624821311791,0.06416982673316642
2015-10-02,0.013332991240777775,0.012927409151605423,0.013966913042481415,0.01472875302521573,0.06169600935069765
2015-10-05,0.015225450366072805,0.013225747048279973,0.015335635566586164,0.014527453724679187,0.04950789297170219
2015-10-06,0.013961905285387849,0.01227636972329229,0.01406361558187141,0.013862605933107987,0.07499817369186529
2015-10-07,0.013480213994515038,0.011533320939647713,0.013102536464107164,0.012515894428796179,0.1013767042775457
2015-10-08,0.012543989166930947,0.010560243782014665,0.011940609845355808,0.011773078798216367,0.09007351720382263
2015-10-09,0.011236133312986354,0.009674996002497938,0.011501726142881984,0.010918273625677266,0.09049190779468312
2015-10-12,0.011530578820460873,0.009484005345105979,0.01104201344808874,0.010193883291217728,0.05193854307098694
2015-10-13,0.010142678951897903,0.009417089812912918,0.010426088631476187,0.010714139352217975,0.07410660326610306
2015-10-14,0.011198968779057732,0.009198215357132587,0.01106581983493712,0.010378170726340119,0.03978695285468564
2015-10-15,0.010592924745010578,0.00930695459264427,0.01080844014604965,0.011006161842037891,0.03546690397603884
2015-10-16,0.011537725059791892,0.010526784021654197,0.012172697642476239,0.011814187933473927,0.060210058641093925
2015-10-19,0.012032281626164196,0.01062018936174261,0.012480661114897786,0.011968706125029774,0.02988338192419825
2015-10-20,0.01220666008935932,0.010264695860590103,0.009067783795876964,0.009832397881157463,0.23562695497984423
2015-10-21,0.009958291664232021,0.008342245366497254,0.010079446697175289,0.00941562644334824,0.05717174601698799
2015-10-22,0.009896829916577952,0.00847328844989733,0.01016871107081926,0.009646694987451323,0.03515145075277101
2015-10-23,0.010388525942514184,0.008417524841648465,0.0099143066482302,0.00927386765782241,0.05856638131985628
2015-10-26,0.009871101410282627,0.008491412320570591,0.01025797544446323,0.01014852169657604,0.04455195680615234
2015-10-27,0.010365657976654934,0.008661491126303239,0.009887527123313956,0.009452483119221665,0.04667711536290403
2015-10-28,0.009861094630515536,0.00815264670533438,0.01000506078325392,0.009822475475927822,0.03354762015447246
2015-10-29,0.00992398767073948,0.008194470408653003,0.010353192478934566,0.00963393760929893,0.018213272943411015
2015-10-30,0.009731024895876381,0.007898924481492375,0.009348965615151725,0.008967668275511098,0.06194339108894453
2015-11-02,0.009519481898752642,0.008480260396626391,0.009844383633756448,0.009940136991610244,0.05345935966316237
2015-11-03,0.010224152214382484,0.008290661735463521,0.009923234575355978,0.009168967576047637,0.12658805793713518
2015-11-04,0.012103748108881693,0.010841849804245046,0.012519341705007677,0.012469115347693113,0.1995391062380045
2015-11-05,0.012615455649648437,0.011098363997600981,0.013112949896151607,0.012488960158152394,0.06290469327985018
2015-11-06,0.01263260866874654,0.010928283197604395,0.013159070780238067,0.01257259997088414,0.028844046567536873
2015-11-09,0.012959930966551077,0.010876703555098545,0.0123869338418062,0.011576033984941586,0.052180943968866425
2015-11-10,0.011600618100015836,0.009581590662409527,0.011162520246096572,0.010324302185052543,0.06490034998704981
2015-11-11,0.010784456227303802,0.008993284794810385,0.010798024585774665,0.01069004005449694,0.04382807467275879
2015-11-12,0.010795890210233427,0.00892636926261732,0.010653713529149001,0.00981964050300507,0.036657324823844276
2015-11-13,0.010095509682905863,0.00808851915412737,0.009740240800389877,0.009004526979262153,0.04519780577379015
2015-11-16,0.009114974082062133,0.008365943204878674,0.009633124828955439,0.010013848315479471,0.0368150514354782
2015-11-17,0.010417114989245586,0.008508140206486887,0.010466258982965822,0.009969906235176785,0.023919655724313805
2015-11-18,0.010317059459796694,0.009258162931124466,0.010632886665060123,0.01097214013908722,0.034930633496483524
2015-11-19,0.011180388556797094,0.009928720220603884,0.011790350384363862,0.011075624762278247,0.029825272119912077
2015-11-20,0.011602045303178363,0.00976282338635031,0.010790586420028638,0.010821874406915503,0.06130916408216394
2015-11-23,0.010724423727515937,0.008951463085755704,0.010954238835824522,0.010501502187868047,0.030187213186608847
2015-11-24,0.010441412202971036,0.009205185309597713,0.011001845224829648,0.010572380566692147,0.029425144610398666
2015-11-25,0.011294734520204346,0.010575579671701876,0.011802251449557506,0.01218701323522521,0.05450367586019113
2015-11-27,0.01268406568133719,0.01077353828729502,0.01278862245908879,0.012466280374770364,0.020610717440246517
2015-11-30,0.01278840895438469,0.011056540294282366,0.013096585931510345,0.012274905507341088,0.03240534743021843
2015-12-01,0.01268406568133719,0.011575142648702394,0.013389668815978747,0.013257294600792245,0.05024007650570804
2015-12-02,0.01353310025497189,0.01165878806107569,0.013416448340894994,0.01252014688818031,0.03774646858417953
2015-12-03,0.013315838221679671,0.011498467188794215,0.01323345669415944,0.012622214024909956,0.03705081121286784
2015-12-04,0.012884172650827634,0.010915737283167172,0.012885324998478793,0.012291917372755236,0.030974185964655957
2015-12-07,0.012203803638330582,0.011244742970688268,0.012660677495334931,0.01239823494099139,0.04044774434342563
2015-12-08,0.012178075132035254,0.010292577664714538,0.012370567748934396,0.011773078798216367,0.032866905304262936
2015-12-09,0.012060866583488261,0.010111346935037693,0.011852835233091583,0.011461209470059547,0.03901326231761823
2015-12-10,0.011776427855780827,0.010249361965166834,0.012287253907887246,0.01182269285224219,0.022641240030017867
2015-12-11,0.01185218208209693,0.009867380650382916,0.011245836215374266,0.010398017564677023,0.04251479309589114
2015-12-14,0.010747293738078853,0.009194033385653513,0.01098250599388997,0.010619159647795213,0.0351829960750978
2015-12-15,0.011363344551893098,0.009375266109594299,0.011448167093049497,0.010974975112009976,0.02550854380151019
2015-12-16,0.011403367581554129,0.011140185706655661,0.011854320738010248,0.012877379838856451,0.07299089502380841
2015-12-17,0.013095717692655044,0.01154168488260586,0.013205191664324527,0.012718609187916473,0.04301121685250736
2015-12-18,0.012945636443185374,0.011282384702527813,0.013127828355874203,0.012303257264446255,0.03828938018422469
2015-12-21,0.012774114431018994,0.011272624774812702,0.013394131715426364,0.012600949700111677,0.020673808084900085
2015-12-22,0.013245800986828378,0.011373000067366239,0.01317841213940828,0.01223095937128315,0.020811611335064453
2015-12-23,0.012844153710573951,0.010940829112041618,0.012955250141183084,0.012195518153993473,0.014062572637255358
2015-12-24,0.0126125991986197,0.01072195864478917,0.012977566766651714,0.012318849615521398,0.0
2015-12-28,0.012745527428991259,0.010735898549719416,0.012569925488541755,0.012089200585757319,0.01981212270134217
2015-12-29,0.012541128626494868,0.011536106926369825,0.013166508945984094,0.013257294600792245,0.02819653731977659
2015-12-30,0.013475924206212755,0.012360017129929526,0.014077006408444805,0.0133848785217043,0.04964071538149917
2015-12-31,0.013748933040397905,0.012334921312527204,0.014478695025727403,0.013657056201064943,0.0333218220578176
2016-01-04,0.012635467164478949,0.010652253137346114,0.011596943177353321,0.011303856305580944,0.10159420097358826
2016-01-05,0.012012270111333684,0.010026307532171368,0.011745717133426602,0.0113066912785037,0.04115502367559455
2016-01-06,0.011103203037911118,0.00907274823570461,0.011147646042835063,0.010684370108651434,0.05098886284093852
2016-01-07,0.010272748686537058,0.008848299812216121,0.010803977246602033,0.010203807724324995,0.047256553125643364
2016-01-08,0.010797321502803301,0.009127117853460449,0.010372531709874237,0.009544627850721674,0.04848183985602052
2016-01-11,0.010247020180241734,0.008292057720220486,0.009216555623719702,0.00909808716934591,0.05617391766338817
2016-01-12,0.009902546908042764,0.008193076418159976,0.009560224419952731,0.009398616605811715,0.039579417839377865
2016-01-13,0.009961150159964429,0.008041121483100589,0.008770233755499852,0.00802922531811788,0.05675501570624995
2016-01-14,0.008560387060605627,0.007671686082753898,0.007785350379117772,0.008861348679397318,0.09600901864162521
2016-01-15,0.008097275991993457,0.006984398913094245,0.008361104844240689,0.008692657651105329,0.08086560364464693
2016-01-19,0.009489463604155039,0.007737207624453936,0.008886277654060068,0.0086543814608929,0.05529895003885056
2016-01-20,0.008158737739647526,0.006456038625223044,0.0074684611078009895,0.007800993774815176,0.08518233196304881
2016-01-21,0.00846605056732522,0.006727886714002252,0.00802933924143185,0.00798102672267581,0.04081300597036733
2016-01-22,0.008930586794396251,0.007044344492822187,0.008625924827104729,0.008346764592120207,0.040114028038810715
2016-01-25,0.008253074232927936,0.006775284385029029,0.008157286333416253,0.007472112581244205,0.03305119639785625
2016-01-26,0.007772812189921329,0.005973682017885597,0.007115866512672726,0.007072353008849133,0.07066484257223879
2016-01-27,0.00715533212824088,0.005337976484995739,0.006653180679811615,0.006294096160979642,0.04830086932267212
2016-01-28,0.006928065359885237,0.005061946424737458,0.006153299761759275,0.006525162677205099,0.06449856219741394
2016-01-29,0.0068080003603095025,0.005404894011452738,0.006996847347814101,0.0067378018694326525,0.03560138666595829
2016-02-01,0.006637907596009324,0.006210678350075247,0.006203881417062809,0.007551495878836568,0.07620021650052797
2016-02-02,0.007161051164409363,0.005318460618093393,0.005828970196465919,0.00554419107021532,0.08410314988344833
2016-02-03,0.005898933286886936,0.0040386836150915865,0.004333790341756516,0.004225833350886304,0.11992867436593903
2016-02-04,0.00405649988161268,0.002928987412086366,0.0038592013154712147,0.0044880886250173065,0.061055141223427215
2016-02-05,0.0041422608876958734,0.002513546336941983,0.0024830406256204363,0.0026834965476387196,0.14493581357046562
2016-02-08,0.002112581699023331,0.0003039138586466532,0.000736431614620385,0.0006123987646226292,0.14286710453787765
2016-02-09,0.0,0.0006719532742363796,0.0,0.0006492554404960577,0.13188601180791223
2016-02-10,0.00116920858740455,0.0,0.00010265520021736363,0.0,0.16102226767700248
2016-02-11,0.0013836121249643646,0.0011557018778029157,0.0008852076989242126,0.0009639597415756311,0.22487498090677863
2016-02-12,0.0018124171553803234,0.0002843940032164309,0.00039425257976710704,0.0010447625535069983,0.10837976583409153
2016-02-16,0.002341277715245175,0.0011124841839912705,0.0019429914843090007,0.0016302290753634624,0.08111796622326119
2016-02-17,0.0023841592406386065,0.0020033099197440396,0.0023253387424213776,0.003545389152484705,0.08495985442663886
2016-02-18,0.0043023489169326315,0.0025065763844768565,0.0035289233458115805,0.0032746309874630668,0.052790266773810074
2016-02-19,0.0030502378191772997,0.0017454037301590196,0.003191205082175373,0.003247696716819279,0.03737954667711536
2016-02-22,0.003973597371261895,0.0033374545462377496,0.004284694191371643,0.004829725168863045,0.0722570512096801
2016-02-23,0.004836926468262295,0.00373058778496586,0.004854500252128278,0.004754594330654813,0.08760302038159878
2016-02-24,0.004349518185924672,0.00341970796238196,0.0039856586460758694,0.005008342658139927,0.07782729102054099
2016-02-25,0.00519283372339089,0.004677177128967494,0.005080637516651887,0.006203368915941011,0.08372294573540448
2016-02-26,0.006629332108812103,0.0051623217172909915,0.006538622286170061,0.006615887894366103,0.08894286644042583
2016-02-29,0.007158192668676955,0.005768751455563395,0.007166450296206807,0.00684128446474605,0.06294121944254434
2016-03-01,0.007422621926257547,0.005712985853050589,0.006196443251316783,0.006050270238724169,0.09968653911287913
2016-03-02,0.005918944801717448,0.004677177128967494,0.006017914504028842,0.0063323703233144485,0.06897467740757221
2016-03-03,0.006569299609024238,0.005917918409636732,0.006422578387609845,0.0073813853362055745,0.0684201438466698
2016-03-04,0.007958628725453411,0.006839413930499982,0.008398299929431918,0.008132709941308904,0.09598245415966582
2016-03-07,0.007912890749031246,0.0076298623794352795,0.008383421469709319,0.008735184272824263,0.07672818557947098
2016-03-08,0.008744772303567839,0.007323162534066518,0.009097536458861077,0.00835385405230472,0.05762334221029772
2016-03-09,0.008890567854142568,0.007583858698901526,0.009185313199355841,0.009221418630873838,0.041516964742291315
2016-03-10,0.00967385089182092,0.008130340863182046,0.008869913689418807,0.00871959192174912,0.07445526209182013
2016-03-11,0.009377976136480191,0.007590828651366649,0.009563201814481687,0.009048471087442462,0.04375004150700307
2016-03-14,0.010052630202216101,0.00860851549904042,0.010353192478934566,0.010132927317623268,0.05574722567191537
2016-03-15,0.010284184714170353,0.008922185296874309,0.010481137442688426,0.01058513794484454,0.04105042602787942
2016-03-16,0.010817330972930143,0.009425453755871064,0.011302370531505169,0.011094052086276146,0.04663228779959755
2016-03-17,0.011313316787168654,0.010250753961395916,0.011745717133426602,0.011724880202774297,0.05105195348559209
2016-03-18,0.012403910607821027,0.011084422098406793,0.012944836709138648,0.012626466484294087,0.06647429554314403
2016-03-21,0.01329582670684916,0.011837230809766487,0.013977328602756394,0.013417480710315968,0.07636956507301912
2016-03-22,0.013563116504865823,0.011713157678831534,0.013614318447353151,0.012839105676521648,0.059902906818438406
2016-03-23,0.012871309420031805,0.011119275849260292,0.012047727945020788,0.011186196817776155,0.0704091594333796
2016-03-24,0.010500015454892701,0.01030512357915176,0.011001845224829648,0.01191909004312633,0.07061005332819753
2016-03-28,0.01276268044808937,0.011130427773204492,0.01248958691379302,0.012274905507341088,0.0534228335004682
2016-03-29,0.012516831412769415,0.010791662157968278,0.012538683064177897,0.01225647615546556,0.05489384168896977
2016-03-30,0.01326009346549041,0.01122661910001501,0.012712748912018217,0.011797178095937402,0.05520431407187021
2016-03-31,0.012438216646017242,0.011494285217315145,0.012491074546942229,0.012205442587100733,0.12128180266574577
2016-04-01,0.014652283122355662,0.012955292949993792,0.013716973647570515,0.013313996087124948,0.25384852932386753
2016-04-04,0.01526547339573383,0.013543600811856876,0.015262735157583456,0.014646530698945358,0.21197294407512438
2016-04-05,0.014033371768105339,0.0141625764645665,0.014721198383122813,0.01584864844480858,0.15342150527637025
2016-04-06,0.01595870972843405,0.015721169514548695,0.016722211816711924,0.017259150895637607,0.18258930646778726
